display_group,taxon,count_or_abundance,relative_abundance_percent,taxonomy_level,layer_filter,top_n,colour_hex,script,input_table
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Chloroflexota:Anaerolineae:Anaerolineales:Anaerolineaceae,4889,0.5721226816392971,Family,all packaged layers,25,#7F62F9,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Cyanobacteriota:Cyanobacteriia:Cyanobacteriales:Nostocaceae,1522,0.1781081451124995,Family,all packaged layers,25,#5379F6,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Gemmatimonadota:Gemmatimonadetes:Gemmatimonadales:Gemmatimonadaceae,869,0.10169249546830622,Family,all packaged layers,25,#A726DE,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Myxococcota:Polyangia:Polyangiales:Polyangiaceae,3201,0.37458881242122927,Family,all packaged layers,25,#D58F60,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Planctomycetota:Planctomycetia:Pirellulales:Pirellulaceae,9009,1.0542551112473773,Family,all packaged layers,25,#78D9DE,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Planctomycetota:Planctomycetia:Planctomycetales:Planctomycetaceae,11112,1.3003532907293658,Family,all packaged layers,25,#29D471,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Beijerinckiaceae,1954,0.22866183676072538,Family,all packaged layers,25,#A848EB,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Rhizobiaceae,7477,0.8749767417911688,Family,all packaged layers,25,#842094,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Xanthobacteraceae,3456,0.40442953318580704,Family,all packaged layers,25,#F2B818,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhodobacterales:Rhodobacteraceae,74828,8.7565547191052,Family,all packaged layers,25,#28A93D,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae,2443,0.2858858071680922,Family,all packaged layers,25,#CFE122,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Burkholderiaceae,16073,1.880901587643367,Family,all packaged layers,25,#EFB854,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Rhodocyclaceae,4381,0.5126752849788833,Family,all packaged layers,25,#E42E1E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales:Rhodanobacteraceae,1160,0.13574602387023618,Family,all packaged layers,25,#A70720,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae,1658,0.194023196186941,Family,all packaged layers,25,#994D25,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Bacteria:Pseudomonadota:Zetaproteobacteria:Mariprofundales:Mariprofundaceae,218464,25.565189102402826,Family,all packaged layers,25,#358DBC,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats | Metagenomics,Other taxa,484951,56.75014657059905,Family,all packaged layers,25,#D4A373,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Acidobacteriota:Terriglobia:Bryobacterales:Bryobacteraceae,71794,13.364258603262416,Family,all packaged layers,25,#63B612,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Acidobacteriota:Terriglobia:Terriglobales:Acidobacteriaceae,41117,7.653818160157407,Family,all packaged layers,25,#DD1751,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Acidobacteriota:Vicinamibacteria:Vicinamibacterales:Vicinamibacteraceae,8226,1.5312476149878353,Family,all packaged layers,25,#3BA1EB,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Cyanobacteriota:Cyanobacteriia:Cyanobacteriales:Nostocaceae,3932,0.73193114784004,Family,all packaged layers,25,#5379F6,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Gemmatimonadota:Gemmatimonadetes:Gemmatimonadales:Gemmatimonadaceae,4844,0.9016974771457664,Family,all packaged layers,25,#A726DE,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Myxococcota:Polyangia:Polyangiales:Polyangiaceae,3290,0.6124245870787719,Family,all packaged layers,25,#D58F60,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Planctomycetota:Planctomycetia:Gemmatales:Gemmataceae,7261,1.3516154792641226,Family,all packaged layers,25,#E36CD0,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Planctomycetota:Planctomycetia:Pirellulales:Pirellulaceae,1882,0.3503292014839662,Family,all packaged layers,25,#78D9DE,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Planctomycetota:Planctomycetia:Planctomycetales:Planctomycetaceae,2125,0.3955629931739788,Family,all packaged layers,25,#29D471,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Acetobacterales:Acetobacteraceae,12497,2.3262826944448065,Family,all packaged layers,25,#AA9C15,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Reyranellales:Reyranellaceae,10270,1.9117326775984766,Family,all packaged layers,25,#609BF8,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Beijerinckiaceae,28322,5.27206357302279,Family,all packaged layers,25,#A848EB,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Rhizobiaceae,11726,2.1827631331567416,Family,all packaged layers,25,#842094,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Xanthobacteraceae,85993,16.007363986828217,Family,all packaged layers,25,#F2B818,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhodobacterales:Rhodobacteraceae,2905,0.5407578800801923,Family,all packaged layers,25,#28A93D,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Pseudomonadota:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae,4243,0.7898229553116198,Family,all packaged layers,25,#CFE122,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Burkholderiaceae,32346,6.021120271626127,Family,all packaged layers,25,#EFB854,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Rhodocyclaceae,3445,0.6412774171691092,Family,all packaged layers,25,#E42E1E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales:Rhodanobacteraceae,2708,0.5040868637718281,Family,all packaged layers,25,#A70720,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae,1350,0.2512988427222924,Family,all packaged layers,25,#994D25,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned | Metagenomics,Other taxa,196933,36.658544439873495,Family,all packaged layers,25,#D4A373,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
